MIME Types Libraries,/open-source/mime-types-libraries,Apache James :: Mime4j :: Assembly,/artifact/org.apache.james/apache-mime4j
MIME Types Libraries,/open-source/mime-types-libraries,Mime Detection Utility,/artifact/eu.medsea.mimeutil/mime-util
Mocking,/open-source/mocking,EasyMock,/artifact/org.easymock/easymock
Mocking,/open-source/mocking,Mockito Core,/artifact/org.mockito/mockito-core
Mocking,/open-source/mocking,Mockito,/artifact/org.mockito/mockito-all
MongoDB Clients,/open-source/mongodb-clients,MongoDB Java Driver,/artifact/org.mongodb/mongo-java-driver
MongoDB Clients,/open-source/mongodb-clients,Spring Data MongoDB Core,/artifact/org.springframework.data/spring-data-mongodb
MongoDB Clients,/open-source/mongodb-clients,The MongoDB Asynchronous Driver,/artifact/org.mongodb/mongodb-driver-async
MySQL Drivers,/open-source/mysql-drivers,MariaDB Java Client,/artifact/org.mariadb.jdbc/mariadb-java-client
MySQL Drivers,/open-source/mysql-drivers,MySQL Async,/artifact/com.github.mauricio/mysql-async
MySQL Drivers,/open-source/mysql-drivers,MySQL Connector/J,/artifact/mysql/mysql-connector-java
Native Access Tools,/open-source/native-access,GlueGen Runtime,/artifact/org.jogamp.gluegen/gluegen-rt-main
Native Access Tools,/open-source/native-access,Java Native Access,/artifact/net.java.dev.jna/jna
Native Access Tools,/open-source/native-access,JNR FFI,/artifact/com.github.jnr/jnr-ffi
Natural Language Processing,/open-source/natural-language-processing,Apache OpenNLP Tools,/artifact/org.apache.opennlp/opennlp-tools
Natural Language Processing,/open-source/natural-language-processing,MAchine Learning For LanguagE Toolkit (MALLET),/artifact/cc.mallet/mallet
Natural Language Processing,/open-source/natural-language-processing,Stanford CoreNLP,/artifact/edu.stanford.nlp/stanford-corenlp
NetBeans Modules,/open-source/netbeans-modules,OpenBlueSky Utilities,/artifact/it.tidalwave.netbeans/it-tidalwave-netbeans-util
NetBeans Modules,/open-source/netbeans-modules,TheseFoolishThings Logger,/artifact/it.tidalwave.thesefoolishthings/it-tidalwave-util-logging
NetBeans Modules,/open-source/netbeans-modules,Wrappers JSR 305,/artifact/com.kenai.nbpwr/javax-annotation
Network App Frameworks,/open-source/network-application-frameworks,Apache MINA Core 3.0.0 M2,/artifact/org.apache.mina/mina-core
Network App Frameworks,/open-source/network-application-frameworks,Netty/All In One,/artifact/io.netty/netty
Network App Frameworks,/open-source/network-application-frameworks,Netty/All In One,/artifact/io.netty/netty-all
OAuth Libraries,/open-source/oauth-libraries,Google OAuth Client Library For Java,/artifact/com.google.oauth-client/google-oauth-client
OAuth Libraries,/open-source/oauth-libraries,OAuth 2.0 SDK with OpenID Connect Extensions,/artifact/com.nimbusds/oauth2-oidc-sdk
OAuth Libraries,/open-source/oauth-libraries,OAuth2 For Spring Security,/artifact/org.springframework.security.oauth/spring-security-oauth2
Object Pools,/open-source/object-pools,Apache Commons Pool,/artifact/org.apache.commons/commons-pool2
Object Pools,/open-source/object-pools,Commons Pool,/artifact/commons-pool/commons-pool
Object Pools,/open-source/object-pools,OW2 Util :: Pool :: IMPL,/artifact/org.ow2.util/util-pool-impl
Object Serialization,/open-source/object-serialization,Apache Avro,/artifact/org.apache.avro/avro
Object Serialization,/open-source/object-serialization,Apache Thrift,/artifact/org.apache.thrift/libthrift
Object Serialization,/open-source/object-serialization,Protocol Buffers [Core],/artifact/com.google.protobuf/protobuf-java
Object/Relational Mapping,/open-source/orm,Hibernate Core Relocation,/artifact/org.hibernate/hibernate-core
Object/Relational Mapping,/open-source/orm,MyBatis,/artifact/org.mybatis/mybatis
Object/Relational Mapping,/open-source/orm,Spring Object/Relational Mapping,/artifact/org.springframework/spring-orm
Off-Heap Libraries,/open-source/off-heap-libraries,Fst,/artifact/de.ruedigermoeller/fst
Off-Heap Libraries,/open-source/off-heap-libraries,OHC Core Java8 Optimization,/artifact/org.caffinitas.ohc/ohc-core-j8
Off-Heap Libraries,/open-source/off-heap-libraries,Slice,/artifact/io.airlift/slice
OSGI Containers,/open-source/osgi-containers,Apache Aries Blueprint Bundle,/artifact/org.apache.aries.blueprint/org.apache.aries.blueprint
OSGI Containers,/open-source/osgi-containers,Apache Karaf :: Assemblies :: Default Distribution,/artifact/org.apache.karaf/apache-karaf
OSGI Containers,/open-source/osgi-containers,OSGi R4 Core Bundle,/artifact/org.apache.felix/org.osgi.core
OSGI Frameworks,/open-source/osgi-frameworks,Apache Felix Framework,/artifact/org.apache.felix/org.apache.felix.framework
OSGI Frameworks,/open-source/osgi-frameworks,Common Eclipse Runtime,/artifact/org.eclipse.equinox/common
OSGI Utilities,/open-source/osgi-utilities,Annotations For SCR,/artifact/org.apache.felix/org.apache.felix.scr.annotations
OSGI Utilities,/open-source/osgi-utilities,OSGi Compendium,/artifact/org.osgi/org.osgi.compendium
OSGI Utilities,/open-source/osgi-utilities,OSGi Core,/artifact/org.osgi/org.osgi.core
Parser Generators,/open-source/parser-generators,ANTLR 4 Tool,/artifact/org.antlr/antlr4
Parser Generators,/open-source/parser-generators,ANTLR,/artifact/antlr/antlr
Parser Generators,/open-source/parser-generators,Scala Parser Combinators,/artifact/org.scala-lang.modules/scala-parser-combinators
PDF Libraries,/open-source/pdf-libraries,Apache PDFBox,/artifact/org.apache.pdfbox/pdfbox
PDF Libraries,/open-source/pdf-libraries,IText Core,/artifact/com.itextpdf/itextpdf
PDF Libraries,/open-source/pdf-libraries,IText, A Free Java PDF Library,/artifact/com.lowagie/itext
PostgreSQL Drivers,/open-source/postgresql-drivers,PGJDBC NG,/artifact/com.impossibl.pgjdbc-ng/pgjdbc-ng
PostgreSQL Drivers,/open-source/postgresql-drivers,PostgreSQL JDBC Driver JDBC 4.2,/artifact/org.postgresql/postgresql
PostgreSQL Drivers,/open-source/postgresql-drivers,PostgreSQL JDBC Driver,/artifact/postgresql/postgresql
RDF Libraries,/open-source/rdf-libraries,Apache Jena Core,/artifact/org.apache.jena/jena-core
RDF Libraries,/open-source/rdf-libraries,Clerezza RDF Core,/artifact/org.apache.clerezza/rdf.core
RDF Libraries,/open-source/rdf-libraries,OpenRDF Sesame: Model,/artifact/org.openrdf.sesame/sesame-model
Redis Clients,/open-source/redis-clients,Jedis,/artifact/redis.clients/jedis
Redis Clients,/open-source/redis-clients,Redisson,/artifact/org.redisson/redisson
Redis Clients,/open-source/redis-clients,Spring Data Redis,/artifact/org.springframework.data/spring-data-redis
Reflection Libraries,/open-source/reflection-libraries,Apache Commons BeanUtils,/artifact/commons-beanutils/commons-beanutils
Reflection Libraries,/open-source/reflection-libraries,Kotlin Reflection,/artifact/org.jetbrains.kotlin/kotlin-reflect
Reflection Libraries,/open-source/reflection-libraries,Reflections,/artifact/org.reflections/reflections
Regular Expression Libraries,/open-source/regular-expression-libraries,Generex,/artifact/com.github.mifmif/generex
Regular Expression Libraries,/open-source/regular-expression-libraries,Jakarta RegExp,/artifact/jakarta-regexp/jakarta-regexp
Regular Expression Libraries,/open-source/regular-expression-libraries,Oro,/artifact/oro/oro
REST Framework,/open-source/rest-frameworks,Jersey Core Server,/artifact/org.glassfish.jersey.core/jersey-server
REST Framework,/open-source/rest-frameworks,Jersey Core,/artifact/com.sun.jersey/jersey-core
REST Framework,/open-source/rest-frameworks,RESTEasy JAX RS Implementation,/artifact/org.jboss.resteasy/resteasy-jaxrs
Rule Engines,/open-source/rule-engines,Drools :: Core,/artifact/org.drools/drools-core
Rule Engines,/open-source/rule-engines,DTRules :: DTRules,/artifact/com.dtrules/dtrules
S3 Clients,/open-source/s3-clients,AWS Java SDK For Amazon S3,/artifact/com.amazonaws/aws-java-sdk-s3
S3 Clients,/open-source/s3-clients,JClouds Amazon Simple Storage Service (S3) Provider,/artifact/org.apache.jclouds.provider/aws-s3
S3 Clients,/open-source/s3-clients,JetS3t,/artifact/net.java.dev.jets3t/jets3t
Scala Compilers,/open-source/scala-compilers,Scala Compiler,/artifact/org.scala-lang/scala-compiler
Scala Compilers,/open-source/scala-compilers,Scala Compiler,/artifact/org.scala-lang/scala-reflect
Scala Compilers,/open-source/scala-compilers,Zinc,/artifact/com.typesafe.zinc/zinc
Search Engines,/open-source/search-engines,Apache Solr Solrj,/artifact/org.apache.solr/solr-solrj
Search Engines,/open-source/search-engines,Bobo Browse,/artifact/com.browseengine.bobo/bobo-browse
Search Engines,/open-source/search-engines,Zoie Core,/artifact/com.linkedin.zoie/zoie-core
Security Frameworks,/open-source/security-frameworks,Apache Shiro :: Core,/artifact/org.apache.shiro/shiro-core
Security Frameworks,/open-source/security-frameworks,PicketBox Full JAR Distribution,/artifact/org.picketbox/picketbox
Security Frameworks,/open-source/security-frameworks,Spring Security Core,/artifact/org.springframework.security/spring-security-core
Social Network Clients,/open-source/social-network-clients,Foundational Module Containing The ServiceProvider Connect Framework and Service API Invocation Support.,/artifact/org.springframework.social/spring-social-core
Social Network Clients,/open-source/social-network-clients,Twitter4J Core,/artifact/org.twitter4j/twitter4j-core
Social Network Clients,/open-source/social-network-clients,Twitter4J Stream,/artifact/org.twitter4j/twitter4j-stream
SSH Libraries,/open-source/ssh-libraries,Apache Mina SSHD :: Core,/artifact/org.apache.sshd/sshd-core
SSH Libraries,/open-source/ssh-libraries,Ganymed SSH2 For Java,/artifact/ch.ethz.ganymed/ganymed-ssh2
SSH Libraries,/open-source/ssh-libraries,JSch,/artifact/com.jcraft/jsch
Stream Processing,/open-source/distributed-stream-processing,Akka Stream,/artifact/com.typesafe.akka/akka-stream
Stream Processing,/open-source/distributed-stream-processing,Spark Project Streaming,/artifact/org.apache.spark/spark-streaming
Stream Processing,/open-source/distributed-stream-processing,Storm Core,/artifact/org.apache.storm/storm-core
String Utilities,/open-source/string-utilities,Apache Commons Text,/artifact/org.apache.commons/commons-text
String Utilities,/open-source/string-utilities,Java String Similarity,/artifact/info.debatty/java-string-similarity
String Utilities,/open-source/string-utilities,Joda Convert,/artifact/org.joda/joda-convert
Swing Layouts,/open-source/swing-layouts,MiGLayout Swing,/artifact/com.miglayout/miglayout-swing
Swing Layouts,/open-source/swing-layouts,MiGLayout,/artifact/com.miglayout/miglayout
Swing Layouts,/open-source/swing-layouts,Swing Layout Extensions,/artifact/org.swinglabs/swing-layout
Swing Libraries,/open-source/swing-libraries,Scala Swing Library,/artifact/org.scala-lang/scala-swing
Swing Libraries,/open-source/swing-libraries,SwingX Core,/artifact/org.swinglabs.swingx/swingx-core
Swing Libraries,/open-source/swing-libraries,SwingX,/artifact/org.swinglabs/swingx
Template Engines,/open-source/template-engines,Apache FreeMarker,/artifact/org.freemarker/freemarker
Template Engines,/open-source/template-engines,Apache Velocity,/artifact/org.apache.velocity/velocity
Template Engines,/open-source/template-engines,Twirl API,/artifact/com.typesafe.play/twirl-api
Testing Frameworks,/open-source/testing-frameworks,JUnit,/artifact/junit/junit
Testing Frameworks,/open-source/testing-frameworks,ScalaTest,/artifact/org.scalatest/scalatest
Testing Frameworks,/open-source/testing-frameworks,TestNG,/artifact/org.testng/testng
Transaction APIs/Managers,/open-source/transactions,Java Transaction API,/artifact/javax.transaction/jta
Transaction APIs/Managers,/open-source/transactions,JTA 1.1,/artifact/org.apache.geronimo.specs/geronimo-jta_1.1_spec
Transaction APIs/Managers,/open-source/transactions,Spring Transaction,/artifact/org.springframework/spring-tx
Units of Measurement,/open-source/units-of-measurement,Squants,/artifact/org.typelevel/squants
Units of Measurement,/open-source/units-of-measurement,Units of Measurement API,/artifact/javax.measure/unit-api
Units of Measurement,/open-source/units-of-measurement,Units,/artifact/io.airlift/units
UUID Generators,/open-source/uuid-generators,Java UUID Generator,/artifact/com.fasterxml.uuid/java-uuid-generator
UUID Generators,/open-source/uuid-generators,Java UUID Generator,/artifact/org.safehaus.jug/jug
UUID Generators,/open-source/uuid-generators,UUID,/artifact/com.eaio.uuid/uuid
Validation Frameworks,/open-source/validation,Apache Commons Validator,/artifact/commons-validator/commons-validator
Validation Frameworks,/open-source/validation,Bean Validation API,/artifact/javax.validation/validation-api
Validation Frameworks,/open-source/validation,Hibernate Validator Engine Relocation Artifact,/artifact/org.hibernate/hibernate-validator
Vector/Matrix Libraries,/open-source/vector-and-matrix-libraries,Colt,/artifact/colt/colt
Vector/Matrix Libraries,/open-source/vector-and-matrix-libraries,Efficient Java Matrix Library,/artifact/com.googlecode.efficient-java-matrix-library/ejml
Vector/Matrix Libraries,/open-source/vector-and-matrix-libraries,Matrix Toolkits For Java,/artifact/com.googlecode.matrix-toolkits-java/mtj
Virtual File Systems,/open-source/virtual-file-systems,Apache Commons VFS,/artifact/org.apache.commons/commons-vfs2
Virtual File Systems,/open-source/virtual-file-systems,JBoss VFS,/artifact/org.jboss/jboss-vfs
Virtual File Systems,/open-source/virtual-file-systems,TrueZIP,/artifact/de.schlichtherle/truezip
Web Applications,/open-source/web-apps,Hudson :: Webapp,/artifact/org.jvnet.hudson.main/hudson-war
Web Applications,/open-source/web-apps,JavaScript,/artifact/org.atmosphere.client/javascript
Web Applications,/open-source/web-apps,Jenkins WAR,/artifact/org.jenkins-ci.main/jenkins-war
Web Assets,/open-source/web-assets,Angular,/artifact/org.webjars.bower/angular
Web Assets,/open-source/web-assets,JQuery,/artifact/org.webjars.bower/jquery
Web Assets,/open-source/web-assets,Polymer,/artifact/org.webjars.bowergithub.polymer/polymer
Web Browser Automation,/open-source/web-browser-automation,PhantomJSDriver,/artifact/com.codeborne/phantomjsdriver
Web Browser Automation,/open-source/web-browser-automation,PhantomJSDriver,/artifact/com.github.detro.ghostdriver/phantomjsdriver
Web Browser Automation,/open-source/web-browser-automation,PhantomJSDriver,/artifact/com.github.detro/phantomjsdriver
Web Frameworks,/open-source/web-frameworks,GWT User,/artifact/com.google.gwt/gwt-user
Web Frameworks,/open-source/web-frameworks,Spring Web MVC,/artifact/org.springframework/spring-webmvc
Web Frameworks,/open-source/web-frameworks,Spring Web,/artifact/org.springframework/spring-web
Web Servers,/open-source/web-servers,Jetty :: Server Core,/artifact/org.eclipse.jetty/jetty-server
Web Servers,/open-source/web-servers,Jetty :: Server Core,/artifact/org.mortbay.jetty/jetty
Web Servers,/open-source/web-servers,Tomcat Embed Core,/artifact/org.apache.tomcat.embed/tomcat-embed-core
Web Testing,/open-source/web-testing,HtmlUnit,/artifact/net.sourceforge.htmlunit/htmlunit
Web Testing,/open-source/web-testing,Selenium Java,/artifact/org.seleniumhq.selenium/selenium-java
Web Testing,/open-source/web-testing,Selenium Server,/artifact/org.seleniumhq.selenium/selenium-server
Web Upload Managers,/open-source/upload-manager,Apache Commons FileUpload,/artifact/commons-fileupload/commons-fileupload
Web Upload Managers,/open-source/upload-manager,Nunaliit2 Upload,/artifact/ca.carleton.gcrc/nunaliit2-upload
Web Upload Managers,/open-source/upload-manager,Tapestry Upload,/artifact/org.apache.tapestry/tapestry-upload
WebServices Metadata,/open-source/webservices-metadata,EasyWSDL WSDL,/artifact/org.ow2.easywsdl/easywsdl-wsdl
WebServices Metadata,/open-source/webservices-metadata,Web Services Metadata 2.0,/artifact/org.apache.geronimo.specs/geronimo-ws-metadata_2.0_spec
WebServices Metadata,/open-source/webservices-metadata,WSDL4J,/artifact/wsdl4j/wsdl4j
WebSocket Clients,/open-source/websocket-clients,Java WebSocket,/artifact/org.java-websocket/Java-WebSocket
WebSocket Clients,/open-source/websocket-clients,Jetty :: Websocket :: Client,/artifact/org.eclipse.jetty.websocket/websocket-client
WebSocket Clients,/open-source/websocket-clients,WebSocket Server API,/artifact/javax.websocket/javax.websocket-api
XML Processing,/open-source/xml-processing,Dom4J,/artifact/dom4j/dom4j
XML Processing,/open-source/xml-processing,JAXB API,/artifact/javax.xml.bind/jaxb-api
XML Processing,/open-source/xml-processing,Xerces2 J,/artifact/xerces/xercesImpl
XMPP Integration Libraries,/open-source/xmpp-integration,Smack,/artifact/jivesoftware/smack
XMPP Integration Libraries,/open-source/xmpp-integration,Smack,/artifact/org.igniterealtime.smack/smack
XMPP Integration Libraries,/open-source/xmpp-integration,Smack,/artifact/org.igniterealtime.smack/smack-tcp
XPath Libraries,/open-source/xpath,Jaxen,/artifact/jaxen/jaxen
XPath Libraries,/open-source/xpath,Saxon XPath,/artifact/net.sf.saxon/saxon-xpath
XPath Libraries,/open-source/xpath,Xsoup,/artifact/us.codecraft/xsoup
YAML Parsers,/open-source/yaml-parsers,Jackson Dataformat YAML,/artifact/com.fasterxml.jackson.dataformat/jackson-dataformat-yaml
YAML Parsers,/open-source/yaml-parsers,SnakeYAML,/artifact/org.yaml/snakeyaml
YAML Parsers,/open-source/yaml-parsers,YamlBeans,/artifact/com.esotericsoftware.yamlbeans/yamlbeans
